Wall time,Step,Value
1662083359.487574,36900000,10944949.0
1662083485.624038,37050000,65301496.0
1662083609.1039991,37200000,27374316.0
1662083735.4271016,37350000,26123366.0
1662083858.164476,37500000,6827699.0
1662083982.1803133,37650000,41342064.0
1662084104.3300812,37800000,21017046.0
1662084228.8046677,37950000,85636936.0
1662084351.0507162,38100000,6852046.0
1662084472.3119733,38250000,6738632.5
1662084594.7183962,38400000,60062652.0
1662084720.9640005,38550000,78156136.0
1662084844.614183,38700000,72482488.0
1662084967.8903034,38850000,78567640.0
1662085093.1645722,39000000,9530444.0
1662085217.2417777,39150000,47094968.0
1662085342.7732286,39300000,54725940.0
1662085466.483533,39450000,85560296.0
1662085590.8391094,39600000,69665208.0
1662395894.181958,39750000,37960896.0
1662396018.9096,39900000,40695400.0
1662396141.144876,40050000,15089030.0
1662396264.8496315,40200000,6609320.0
1662396390.9784868,40350000,7010070.5
1662396518.0183938,40500000,78332968.0
1662396644.4317536,40650000,6593258.0
1662396771.4181046,40800000,12082867.0
1662396901.1126108,40950000,83739360.0
1662397026.251341,41100000,6767004.5
1662397150.7342954,41250000,54664180.0
1662397277.0544662,41400000,36041724.0
1662397404.1054623,41550000,56529896.0
1662397528.7548177,41700000,8496745.0
1662397652.5054755,41850000,38285808.0
1662397778.6619182,42000000,40987936.0
1662397901.6943662,42150000,60670440.0
1662398026.3740752,42300000,85755584.0
1662398153.1790047,42450000,12716048.0
1662398281.4856699,42600000,33282490.0
1662398408.6167254,42750000,10843078.0
1662398531.9640143,42900000,71696480.0
1662398655.1251373,43050000,45438624.0
1662398783.5411706,43200000,73968344.0
1662398912.3335774,43350000,84043216.0
1662399038.5744784,43500000,6715649.5
1662399166.2620225,43650000,23756560.0
1662399293.1482677,43800000,39944172.0
1662399418.7598376,43950000,6964191.0
1662399546.1254992,44100000,10031052.0
1662399669.609425,44250000,42143508.0
1662399794.7103925,44400000,36610980.0
1662399921.4221423,44550000,58127888.0
1662400049.3882406,44700000,34985128.0
1662400173.3681226,44850000,6851474.0
1662400298.2340672,45000000,33841800.0
1662400426.5744934,45150000,102457096.0
1662400553.092384,45300000,84572704.0
1662400677.3820002,45450000,6236780.5
1662400805.3360991,45600000,36627796.0
1662400928.9413276,45750000,9760945.0
1662401053.181892,45900000,8482434.0
1662401178.3130474,46050000,6643521.0
1662401300.9022398,46200000,38712248.0
1662401426.9328246,46350000,50275876.0
1662401551.0731688,46500000,84342552.0
1662401674.6038787,46650000,83664232.0
1662401801.0418603,46800000,34751176.0
1662401924.9320192,46950000,10154045.0
1662402050.33272,47100000,6448683.5
1662402176.2412286,47250000,6267986.0
1662402298.1943638,47400000,5915895.0
1662402418.6413267,47550000,5924067.5
1662402540.362414,47700000,6206869.5
1662402666.0095608,47850000,44707724.0
1662402789.7397835,48000000,71087064.0
1662402913.1736724,48150000,6604821.0
1662403036.3903375,48300000,7447236.0
1662403164.7912831,48450000,39083424.0
1662403292.5277154,48600000,83641856.0
1662403421.8552454,48750000,83477984.0
1662403551.1006863,48900000,83690200.0
1662403675.462739,49050000,22601054.0
1662403797.853164,49200000,80461928.0
1662403922.38697,49350000,44553720.0
1662404047.7705178,49500000,82585504.0
